Film_Type,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
Romance,1492,344,2850000,19,0,3,3.3999999999999999,150000,19,559,43226,5,2,6
Romance,1492,71,2850000,19,0,3,2.6499999999999999,150000,19,717,43226,5,2,6
Romance,1492,144,2480000,31,0,6,1.3400000000000001,80000,31,2313,43226,5,2,6
Romance,1492,51,1850000,22,0,2,1.8899999999999999,84090.909090000001,22,1164,43226,5,2,6
Romance,1492,485,1650000,11,0,3,7.9699999999999998,150000,11,138,43226,5,2,6
Romance,1492,522,1650000,11,0,3,4.2599999999999998,150000,11,258,43226,5,2,6
Romance,1492,450,1350000,9,0,3,2.8300000000000001,150000,9,318,43226,5,2,6
Romance,1492,352,1350000,9,0,6,1.4399999999999999,150000,9,625,43226,5,2,6
Romance,1492,448,1200000,8,0,1,4.21,150000,8,190,43226,5,2,6
Romance,1492,82,640000,8,0,6,0.83999999999999997,80000,8,952,43226,5,2,6
Romance,1492,163,600000,6,0,3,4.6200000000000001,100000,6,130,43226,5,2,6
Romance,1492,73,360000,3,0,1,3.0600000000000001,120000,3,98,43226,5,2,6
Romance,1492,429,300000,3,0,1,2.75,100000,3,109,43226,5,2,6
Romance,1492,456,300000,5,0,2,2.5600000000000001,60000,5,195,43226,5,2,6
Romance,1492,489,300000,2,0,4,1.25,150000,2,160,43226,5,2,6
Romance,1492,518,240000,2,0,3,1.21,120000,2,165,43226,5,2,6
Romance,1492,43,240000,3,0,3,0.22,80000,3,1364,43226,5,2,6
Romance,1492,238,420000,7,0,3,1.1299999999999999,60000,7,619,43316,8,3,4
Romance,1492,238,900000,15,0,3,2.4300000000000002,60000,15,617,43315,8,3,3
Romance,1492,312,640000,8,0,1,12.5,80000,8,64,43315,8,3,3
Romance,1492,238,420000,7,0,3,1.1299999999999999,60000,7,619,43314,8,3,2
Romance,1492,238,480000,8,0,3,1.29,60000,8,620,43313,8,3,1
Romance,1492,238,540000,18,0,3,2.9100000000000001,30000,18,619,43312,7,3,31
Romance,1492,238,600000,10,0,3,1.6200000000000001,60000,10,617,43311,7,3,30
Romance,1492,168,320000,4,0,3,1.71,80000,4,234,43311,7,3,30
Romance,1492,238,660000,11,0,3,1.78,60000,11,618,43310,7,3,29
Romance,1492,238,480000,8,0,3,1.29,60000,8,620,43309,7,3,28
Romance,1492,168,240000,3,0,3,1.28,80000,3,234,43309,7,3,28
Romance,1492,238,1320000,22,0,3,3.5600000000000001,60000,22,618,43308,7,3,27
Romance,1492,238,900000,15,0,3,2.4300000000000002,60000,15,617,43307,7,3,26
Romance,1492,238,840000,14,0,3,2.27,60000,14,617,43306,7,3,25
Romance,1492,238,1410000,47,0,3,7.6100000000000003,30000,47,618,43305,7,3,24
Romance,1492,238,900000,15,0,3,2.4300000000000002,60000,15,617,43304,7,3,23
Thriller,1486,518,6720000,112,1,4,37.329999999999998,60000,111,300,43200,4,2,10
Thriller,1486,73,6020000,86,0,1,87.760000000000005,70000,86,98,43200,4,2,10
Thriller,1486,429,5650000,113,0,3,34.560000000000002,50000,113,327,43200,4,2,10
Thriller,1486,266,5360000,67,0,3,13.699999999999999,80000,67,489,43200,4,2,10
Thriller,1486,425,5010000,167,0,2,20.879999999999999,30000,167,800,43200,4,2,10
Thriller,1486,204,4725000,135,0,8,5.4900000000000002,35000,135,2459,43200,4,2,10
Thriller,1486,474,4360000,109,0,4,100,40000,109,109,43200,4,2,10
Thriller,1486,529,3840000,64,0,2,68.090000000000003,60000,64,94,43200,4,2,10
Thriller,1486,50,3660000,62,0,3,21.09,59032.25806,62,294,43200,4,2,10
Thriller,1486,359,3200000,128,0,3,20.32,25000,128,630,43200,4,2,10
Thriller,1486,196,2960000,37,0,3,20.559999999999999,80000,37,180,43200,4,2,10
Thriller,1486,528,2940000,49,0,1,100,60000,49,49,43200,4,2,10
Thriller,1486,43,2560000,64,0,6,18.879999999999999,40000,64,339,43200,4,2,10
Thriller,1486,456,2560000,64,0,2,32.82,40000,64,195,43200,4,2,10
Thriller,1486,88,2550000,51,0,7,11.380000000000001,50000,51,448,43200,4,2,10
Thriller,1486,380,1950000,39,0,2,14.44,50000,39,270,43200,4,2,10
Thriller,1486,247,1640000,41,0,2,51.25,40000,41,80,43200,4,2,10
Thriller,1486,142,1300000,26,1,3,24.760000000000002,50000,25,105,43200,4,2,10
Thriller,1486,82,1000000,25,0,6,1.3999999999999999,40000,25,1786,43200,4,2,10
Thriller,1486,61,760000,19,0,6,3.1699999999999999,40000,19,599,43200,4,2,10
Thriller,1486,225,480000,12,0,6,0.88,40000,12,1364,43200,4,2,10
Thriller,1486,504,420000,14,0,6,1.1599999999999999,30000,14,1207,43200,4,2,10
Thriller,1486,511,300000,6,0,1,2,50000,6,300,43200,4,2,10
Thriller,1486,222,240000,6,0,2,3.5699999999999998,40000,6,168,43200,4,2,10
Thriller,1486,476,220000,3,0,2,0.28000000000000003,73333.333329999994,3,1071,43200,4,2,10
Thriller,1486,304,33900000,226,0,4,34.399999999999999,150000,226,657,43199,4,2,9
Thriller,1486,448,29400000,196,0,6,16.670000000000002,150000,196,1176,43199,4,2,9
Thriller,1486,344,19800000,132,0,4,12.550000000000001,150000,132,1052,43199,4,2,9
Thriller,1486,485,14560000,98,0,4,24.02,148571.42860000001,98,408,43199,4,2,9
Thriller,1486,450,12000000,86,0,3,27.039999999999999,139534.88370000001,86,318,43199,4,2,9
Thriller,1486,352,11250000,75,0,6,7.0999999999999996,150000,75,1056,43199,4,2,9
Thriller,1486,163,11160000,93,0,6,37.200000000000003,120000,93,250,43199,4,2,9
Thriller,1486,522,10050000,67,2,5,14.140000000000001,150000,65,474,43199,4,2,9
Thriller,1486,489,9830000,66,0,13,10.31,148939.3939,66,640,43199,4,2,9
Thriller,1486,524,9750000,65,0,6,21.239999999999998,150000,65,306,43199,4,2,9
Thriller,1486,210,8160000,102,0,3,40,80000,102,255,43199,4,2,9
Thriller,1486,513,7900000,79,0,2,15.960000000000001,100000,79,495,43199,4,2,9
Thriller,1486,98,6300000,63,0,7,4.8600000000000003,100000,63,1296,43199,4,2,9
Thriller,1486,429,6300000,63,0,3,19.27,100000,63,327,43199,4,2,9
Thriller,1486,452,4800000,32,0,3,15.24,150000,32,210,43199,4,2,9
Thriller,1486,474,4480000,56,0,2,88.890000000000001,80000,56,63,43199,4,2,9
Thriller,1486,72,3360000,28,0,4,6.9299999999999997,120000,28,404,43199,4,2,9
Thriller,1486,89,2760000,23,0,3,8.0999999999999996,120000,23,284,43199,4,2,9
Thriller,1486,196,2080000,26,0,3,14.44,80000,26,180,43199,4,2,9
Thriller,1486,247,1880000,32,0,2,40,58750,32,80,43199,4,2,9
Thriller,1486,204,1680000,24,0,8,0.97999999999999998,70000,24,2449,43199,4,2,9
Thriller,1486,425,1680000,28,0,2,3.5,60000,28,800,43199,4,2,9
Thriller,1486,181,1300000,15,0,7,2.3100000000000001,86666.666670000006,15,649,43199,4,2,9
Thriller,1486,172,1200000,12,0,2,6.6699999999999999,100000,12,180,43199,4,2,9
Thriller,1486,431,1200000,10,0,8,2.02,120000,10,495,43199,4,2,9
Drama,1471,529,3720000,62,0,3,43.969999999999999,60000,62,141,43235,5,2,15
Drama,1471,56,2880000,72,0,1,92.310000000000002,40000,72,78,43235,5,2,15
Drama,1471,518,2760000,46,0,1,83.640000000000001,60000,46,55,43235,5,2,15
Drama,1471,73,19200000,160,0,6,27.210000000000001,120000,160,588,43234,5,2,14
Drama,1471,344,5550000,37,0,2,7.0300000000000002,150000,37,526,43234,5,2,14
Drama,1471,304,4050000,27,0,1,15.880000000000001,150000,27,170,43234,5,2,14
Drama,1471,448,2639998,19,0,3,3.23,138947.26319999999,19,588,43234,5,2,14
Drama,1471,489,2580000,20,0,3,26.670000000000002,129000,20,75,43234,5,2,14
Drama,1471,524,2400000,16,0,3,17.780000000000001,150000,16,90,43234,5,2,14
Drama,1471,163,1860000,17,0,2,22.670000000000002,109411.7647,17,75,43234,5,2,14
Drama,1471,56,1320000,18,0,1,23.079999999999998,73333.333329999994,18,78,43234,5,2,14
Drama,1471,529,600000,5,0,3,3.5499999999999998,120000,5,141,43234,5,2,14
Drama,1471,518,180000,3,0,1,5.4500000000000002,60000,3,55,43234,5,2,14
Drama,1471,73,13800000,115,0,6,19.559999999999999,120000,115,588,43233,5,2,13
Drama,1471,448,3615000,25,0,3,4.25,144600,25,588,43233,5,2,13
Drama,1471,304,3450000,23,0,1,13.529999999999999,150000,23,170,43233,5,2,13
Drama,1471,524,3415000,23,0,3,25.559999999999999,148478.26089999999,23,90,43233,5,2,13
Drama,1471,344,2700000,18,0,3,2.2799999999999998,150000,18,789,43233,5,2,13
Drama,1471,163,2640000,25,0,3,14.119999999999999,105600,25,177,43233,5,2,13
Drama,1471,529,720000,6,0,3,4.2599999999999998,120000,6,141,43233,5,2,13
Drama,1471,522,600000,4,0,3,1.5700000000000001,150000,4,255,43233,5,2,13
Drama,1471,56,560000,7,0,1,8.9700000000000006,80000,7,78,43233,5,2,13
Drama,1471,344,4650000,32,0,3,5.7599999999999998,145312.5,32,556,43232,5,2,12
Drama,1471,489,4320000,56,0,3,46.670000000000002,77142.857139999993,56,120,43232,5,2,12
Drama,1471,448,4210000,30,0,4,3.8300000000000001,140333.3333,30,783,43232,5,2,12
Drama,1471,73,3360000,28,0,5,5.71,120000,28,490,43232,5,2,12
Drama,1471,304,3300000,22,0,1,12.94,150000,22,170,43232,5,2,12
Drama,1471,524,3280000,41,0,3,45.560000000000002,80000,41,90,43232,5,2,12
Drama,1471,163,2160000,25,0,3,14.119999999999999,86400,25,177,43232,5,2,12
Drama,1471,529,1440000,12,0,3,8.5099999999999998,120000,12,141,43232,5,2,12
Drama,1471,522,1360000,17,0,3,6.6699999999999999,80000,17,255,43232,5,2,12
Drama,1471,56,560000,7,0,1,8.9700000000000006,80000,7,78,43232,5,2,12
Drama,1471,448,33420000,225,0,4,28.699999999999999,148533.3333,225,784,43231,5,2,11
Drama,1471,73,18960000,158,0,5,32.240000000000002,120000,158,490,43231,5,2,11
Drama,1471,304,14850000,104,0,1,61.18,142788.4615,104,170,43231,5,2,11
Drama,1471,344,14550000,97,0,3,12.130000000000001,150000,97,800,43231,5,2,11
Drama,1471,163,8640000,78,0,3,44.07,110769.2308,78,177,43231,5,2,11
Drama,1471,524,7350000,49,0,3,54.439999999999998,150000,49,90,43231,5,2,11
Drama,1471,489,5210000,38,0,3,31.670000000000002,137105.26319999999,38,120,43231,5,2,11
Drama,1471,529,2040000,17,0,3,12.06,120000,17,141,43231,5,2,11
Drama,1471,56,1960000,25,0,1,32.049999999999997,78400,25,78,43231,5,2,11
Drama,1471,522,300000,2,0,2,1.1799999999999999,150000,2,169,43231,5,2,11
Drama,1471,448,40650000,271,0,5,28.23,150000,271,960,43230,5,2,10
Drama,1471,304,8850000,59,0,1,34.710000000000001,150000,59,170,43230,5,2,10
Drama,1471,344,7800000,52,0,3,6.5,150000,52,800,43230,5,2,10
Drama,1471,73,6360000,53,0,4,13.52,120000,53,392,43230,5,2,10
Drama,1471,524,6000000,40,0,3,44.439999999999998,150000,40,90,43230,5,2,10
Drama,1471,163,3900000,36,0,3,20.34,108333.3333,36,177,43230,5,2,10
Drama,1471,489,3030000,23,0,3,19.170000000000002,131739.13039999999,23,120,43230,5,2,10
Drama,1471,522,2850000,19,0,3,7.4500000000000002,150000,19,255,43230,5,2,10
Drama,1471,56,1840000,24,0,1,30.77,76666.666670000006,24,78,43230,5,2,10
Drama,1471,529,1080000,9,0,3,6.3799999999999999,120000,9,141,43230,5,2,10
Drama,1471,518,360000,4,0,1,7.2699999999999996,90000,4,55,43230,5,2,10
Drama,1471,448,22200000,148,0,6,12.800000000000001,150000,148,1156,43229,5,2,9
Drama,1471,73,17520000,146,0,6,24.829999999999998,120000,146,588,43229,5,2,9
Drama,1471,524,3450000,23,0,3,25.559999999999999,150000,23,90,43229,5,2,9
Drama,1471,522,2850000,19,0,3,7.4500000000000002,150000,19,255,43229,5,2,9
Drama,1471,163,2820000,25,0,3,14.119999999999999,112800,25,177,43229,5,2,9
Drama,1471,344,2700000,18,0,3,2.2599999999999998,150000,18,796,43229,5,2,9
Drama,1471,304,2400000,16,0,1,9.4100000000000001,150000,16,170,43229,5,2,9
Drama,1471,489,1950000,13,0,3,10.83,150000,13,120,43229,5,2,9
Drama,1471,529,1200000,10,0,3,7.0899999999999999,120000,10,141,43229,5,2,9
Drama,1471,56,800000,10,0,3,1.3,80000,10,769,43229,5,2,9
Drama,1471,448,30960000,391,0,5,39.899999999999999,79181.585680000004,391,980,43228,5,2,8
Drama,1471,73,25550000,365,0,6,62.07,70000,365,588,43228,5,2,8
Drama,1471,304,11680000,146,0,1,85.879999999999995,80000,146,170,43228,5,2,8
Drama,1471,163,8040000,134,0,3,75.709999999999994,60000,134,177,43228,5,2,8
Drama,1471,56,4560000,114,0,3,14.84,40000,114,768,43228,5,2,8
Drama,1471,489,4560000,57,0,3,47.5,80000,57,120,43228,5,2,8
Drama,1471,524,3440000,43,0,3,47.780000000000001,80000,43,90,43228,5,2,8
Drama,1471,518,3000000,50,1,1,90.909999999999997,60000,49,55,43228,5,2,8
Drama,1471,529,2580000,43,0,2,45.740000000000002,60000,43,94,43228,5,2,8
Drama,1471,522,2320000,29,2,3,11.369999999999999,80000,27,255,43228,5,2,8
Drama,1471,73,14160000,118,0,4,30.100000000000001,120000,118,392,43227,5,2,7
Drama,1471,304,3900000,26,0,1,15.289999999999999,150000,26,170,43227,5,2,7
Drama,1471,448,2710000,19,0,3,3.23,142631.57889999999,19,588,43227,5,2,7
Drama,1471,163,2580000,31,0,4,9.0899999999999999,83225.806450000004,31,341,43227,5,2,7
Drama,1471,529,1800000,15,0,2,15.960000000000001,120000,15,94,43227,5,2,7
Drama,1471,489,910000,9,0,3,7.5,101111.11109999999,9,120,43227,5,2,7
Drama,1471,524,750000,5,0,3,5.5599999999999996,150000,5,90,43227,5,2,7
Drama,1471,518,720000,6,0,1,10.91,120000,6,55,43227,5,2,7
Drama,1471,56,640000,8,0,2,1.1599999999999999,80000,8,690,43227,5,2,7
Drama,1471,73,13680000,114,0,5,23.27,120000,114,490,43226,5,2,6
Drama,1471,304,4950000,33,0,1,19.41,150000,33,170,43226,5,2,6
Drama,1471,489,2740000,22,0,3,18.329999999999998,124545.45450000001,22,120,43226,5,2,6
Drama,1471,524,1800000,12,1,3,13.33,150000,11,90,43226,5,2,6
Drama,1471,163,1560000,14,0,3,5.8600000000000003,111428.5714,14,239,43226,5,2,6
Drama,1471,522,1050000,7,0,3,2.75,150000,7,255,43226,5,2,6
Drama,1471,56,1000000,14,0,2,2.0299999999999998,71428.571429999996,14,690,43226,5,2,6
Drama,1471,529,960000,8,0,2,8.5099999999999998,120000,8,94,43226,5,2,6
Drama,1471,448,900000,6,0,2,1.53,150000,6,392,43226,5,2,6
Drama,1471,489,4080000,54,0,3,45,75555.555559999993,54,120,43225,5,2,5
Drama,1471,524,3200000,40,0,3,44.439999999999998,80000,40,90,43225,5,2,5
Drama,1471,304,1800000,12,0,1,7.0599999999999996,150000,12,170,43225,5,2,5
Drama,1471,163,1680000,14,0,2,10.220000000000001,120000,14,137,43225,5,2,5
Drama,1471,448,1350000,9,0,2,2.2999999999999998,150000,9,391,43225,5,2,5
Drama,1471,73,1320000,11,0,2,5.6100000000000003,120000,11,196,43225,5,2,5
Drama,1471,518,1080000,12,0,2,10.91,90000,12,110,43225,5,2,5
Drama,1471,56,880000,11,0,2,1.5900000000000001,80000,11,692,43225,5,2,5
Drama,1471,522,300000,2,0,3,0.78000000000000003,150000,2,256,43225,5,2,5
Drama,1471,448,24300000,162,0,5,16.879999999999999,150000,162,960,43224,5,2,4
Drama,1471,163,9120000,88,0,4,25.43,103636.3636,88,346,43224,5,2,4
Drama,1471,73,6360000,53,0,3,8.5299999999999994,120000,53,621,43224,5,2,4
Drama,1471,304,6150000,41,0,1,24.120000000000001,150000,41,170,43224,5,2,4
Drama,1471,524,5400000,37,0,3,41.109999999999999,145945.94589999999,37,90,43224,5,2,4
Drama,1471,518,2880000,30,0,4,9.9000000000000004,96000,30,303,43224,5,2,4
Drama,1471,56,2440000,33,0,3,4.2999999999999998,73939.393939999994,33,767,43224,5,2,4
Drama,1471,529,2280000,19,0,2,20.649999999999999,120000,19,92,43224,5,2,4
Drama,1471,522,900000,6,0,2,3.5299999999999998,150000,6,170,43224,5,2,4
Drama,1471,448,15150000,101,0,3,17.18,150000,101,588,43223,5,2,3
Drama,1471,304,13950000,93,0,1,54.710000000000001,150000,93,170,43223,5,2,3
Drama,1471,524,5100000,34,0,3,37.780000000000001,150000,34,90,43223,5,2,3
Drama,1471,73,4560000,38,0,4,4.5899999999999999,120000,38,828,43223,5,2,3
Drama,1471,56,2000000,25,0,3,3.2599999999999998,80000,25,767,43223,5,2,3
Drama,1471,522,1500000,10,0,3,3.9199999999999999,150000,10,255,43223,5,2,3
Drama,1471,518,1080000,9,0,1,16.359999999999999,120000,9,55,43223,5,2,3
Drama,1471,448,32850000,219,0,4,27.93,150000,219,784,43222,5,2,2
Drama,1471,304,10050000,67,0,1,39.409999999999997,150000,67,170,43222,5,2,2
Drama,1471,524,8850000,59,0,3,16.670000000000002,150000,59,354,43222,5,2,2
Drama,1471,73,6480000,54,0,6,4.3499999999999996,120000,54,1241,43222,5,2,2
Comedy,1480,155,2520000,44,0,6,3.7400000000000002,57272.727270000003,44,1176,43263,6,2,12
Comedy,1480,225,1820000,52,0,6,3.8199999999999998,35000,52,1361,43263,6,2,12
Comedy,1480,477,450000,18,0,1,9.0899999999999999,25000,18,198,43263,6,2,12
Comedy,1480,466,90000,3,0,1,1.75,30000,3,171,43263,6,2,12
Comedy,1480,155,1720000,30,0,6,2.5499999999999998,57333.333330000001,30,1176,43262,6,2,11
Comedy,1480,225,1470000,42,0,6,3.0800000000000001,35000,42,1364,43262,6,2,11
Comedy,1480,477,200000,4,0,1,2.02,50000,4,198,43262,6,2,11
Comedy,1480,155,2480000,44,0,6,3.7400000000000002,56363.636359999997,44,1176,43261,6,2,10
Comedy,1480,225,1505000,43,0,6,3.1600000000000001,35000,43,1361,43261,6,2,10
Comedy,1480,477,300000,6,0,1,3.0299999999999998,50000,6,198,43261,6,2,10
Comedy,1480,225,1400000,40,0,6,2.9399999999999999,35000,40,1361,43260,6,2,9
Comedy,1480,155,760000,19,0,4,2.4199999999999999,40000,19,785,43260,6,2,9
Comedy,1480,477,300000,6,0,1,3.0299999999999998,50000,6,198,43260,6,2,9
Comedy,1480,466,90000,3,0,1,1.75,30000,3,171,43260,6,2,9
Comedy,1480,225,1120000,32,0,6,2.3500000000000001,35000,32,1362,43259,6,2,8
Comedy,1480,155,400000,5,0,3,0.84999999999999998,80000,5,588,43259,6,2,8
Comedy,1480,225,1435000,41,0,6,3.0099999999999998,35000,41,1362,43258,6,2,7
Comedy,1480,466,150000,5,0,1,2.9199999999999999,30000,5,171,43258,6,2,7
Comedy,1480,155,960000,24,0,4,3.0600000000000001,40000,24,784,43254,6,2,3
Comedy,1480,466,120000,4,0,1,2.3399999999999999,30000,4,171,43254,6,2,3
Comedy,1480,155,920000,20,0,4,2.5499999999999998,46000,20,784,43253,6,2,2
Comedy,1480,466,150000,5,0,1,2.9199999999999999,30000,5,171,43253,6,2,2
Comedy,1480,155,1440000,30,0,4,3.8300000000000001,48000,30,783,43252,6,2,1
Comedy,1480,466,90000,3,0,1,1.75,30000,3,171,43252,6,2,1
Comedy,1480,455,3920000,49,1,3,4.6699999999999999,80000,48,1049,43251,5,2,31
Comedy,1480,155,2280000,44,0,4,5.6100000000000003,51818.181819999998,44,784,43251,5,2,31
Comedy,1480,466,120000,4,0,1,2.3399999999999999,30000,4,171,43251,5,2,31
Comedy,1480,477,550000,11,0,1,5.5599999999999996,50000,11,198,43285,7,3,4
Comedy,1480,155,1680000,35,0,4,4.46,48000,35,785,43250,5,2,30
Comedy,1480,455,1440000,18,1,3,1.71,80000,17,1053,43250,5,2,30
Comedy,1480,466,60000,2,0,1,1.1699999999999999,30000,2,171,43250,5,2,30
Comedy,1480,455,5080000,127,0,3,12.1,40000,127,1050,43249,5,2,29
Comedy,1480,155,2280000,48,0,4,6.1200000000000001,47500,48,784,43249,5,2,29
Comedy,1480,455,1600000,20,0,3,1.8999999999999999,80000,20,1053,43248,5,2,28
Comedy,1480,467,660000,22,0,2,2.75,30000,22,800,43248,5,2,28
Comedy,1480,455,1760000,22,0,3,2.1000000000000001,80000,22,1048,43247,5,2,27
Comedy,1480,467,870000,23,0,2,2.8799999999999999,37826.086960000001,23,799,43247,5,2,27
Comedy,1480,164,805000,15,0,2,17.050000000000001,53666.666669999999,15,88,43247,5,2,27
Comedy,1480,466,60000,2,0,1,1.1699999999999999,30000,2,171,43247,5,2,27
Comedy,1480,164,1855000,31,0,2,35.229999999999997,59838.70968,31,88,43246,5,2,26
Comedy,1480,467,840000,22,0,2,2.75,38181.818180000002,22,800,43246,5,2,26
Comedy,1480,455,320000,4,3,3,0.38,80000,1,1053,43246,5,2,26
Comedy,1480,517,150000,3,0,1,1.97,50000,3,152,43246,5,2,26
Comedy,1480,466,60000,2,0,1,1.1699999999999999,30000,2,171,43246,5,2,26
Comedy,1480,455,3600000,45,0,3,4.29,80000,45,1049,43245,5,2,25
Comedy,1480,467,1560000,44,0,2,5.5,35454.545449999998,44,800,43245,5,2,25
Comedy,1480,164,1190000,20,0,2,22.73,59500,20,88,43245,5,2,25
Comedy,1480,517,500000,10,0,1,6.5800000000000001,50000,10,152,43245,5,2,25
Comedy,1480,466,150000,5,0,1,2.9199999999999999,30000,5,171,43245,5,2,25
Comedy,1480,164,1990000,53,0,3,40.149999999999999,37547.169809999999,53,132,43244,5,2,24
Comedy,1480,467,1440000,48,0,1,12,30000,48,400,43244,5,2,24
Comedy,1480,455,1280000,16,0,3,1.52,80000,16,1053,43244,5,2,24
Comedy,1480,466,60000,2,0,1,1.1699999999999999,30000,2,171,43244,5,2,24
